date,temperatures,error,city,country,lattitude,longitude
1786-10-01,14.693,2.17,Setúbal,Portugal,39.38N,8.32W
1786-11-01,11.358999999999998,4.5489999999999995,Setúbal,Portugal,39.38N,8.32W
1786-12-01,6.821000000000001,2.736,Setúbal,Portugal,39.38N,8.32W
1787-01-01,9.982000000000001,3.25,Setúbal,Portugal,39.38N,8.32W
1787-02-01,11.68,2.252,Setúbal,Portugal,39.38N,8.32W
1787-03-01,13.353,3.4930000000000003,Setúbal,Portugal,39.38N,8.32W
1787-04-01,13.91,2.309,Setúbal,Portugal,39.38N,8.32W
1787-05-01,16.657,4.13,Setúbal,Portugal,39.38N,8.32W
1787-06-01,20.432000000000002,3.1630000000000003,Setúbal,Portugal,39.38N,8.32W
1787-07-01,21.264000000000006,4.462,Setúbal,Portugal,39.38N,8.32W
1787-08-01,22.881,4.003,Setúbal,Portugal,39.38N,8.32W
1787-09-01,19.569000000000006,2.806,Setúbal,Portugal,39.38N,8.32W
1787-10-01,15.647,5.627999999999999,Setúbal,Portugal,39.38N,8.32W
1787-11-01,12.262,1.9280000000000002,Setúbal,Portugal,39.38N,8.32W
1787-12-01,8.997,2.9610000000000003,Setúbal,Portugal,39.38N,8.32W
1788-01-01,8.036999999999999,2.145,Setúbal,Portugal,39.38N,8.32W
1788-02-01,12.133,4.753,Setúbal,Portugal,39.38N,8.32W
1788-03-01,13.33,3.096,Setúbal,Portugal,39.38N,8.32W
1788-04-01,15.040999999999999,3.2060000000000004,Setúbal,Portugal,39.38N,8.32W
1788-05-01,17.518,2.468,Setúbal,Portugal,39.38N,8.32W
1788-06-01,21.324,2.549,Setúbal,Portugal,39.38N,8.32W
1788-07-01,24.711,3.51,Setúbal,Portugal,39.38N,8.32W
1788-08-01,23.264000000000006,1.926,Setúbal,Portugal,39.38N,8.32W
1788-09-01,20.417,1.959,Setúbal,Portugal,39.38N,8.32W
1788-10-01,16.65,2.562,Setúbal,Portugal,39.38N,8.32W
1788-11-01,11.779000000000002,2.641,Setúbal,Portugal,39.38N,8.32W
1788-12-01,8.282,4.93,Setúbal,Portugal,39.38N,8.32W
1789-01-01,9.701,4.559,Setúbal,Portugal,39.38N,8.32W
1789-02-01,10.945,3.9010000000000002,Setúbal,Portugal,39.38N,8.32W
1789-03-01,11.023,4.5569999999999995,Setúbal,Portugal,39.38N,8.32W
1789-04-01,13.122,2.444,Setúbal,Portugal,39.38N,8.32W
1789-05-01,17.28,3.5660000000000003,Setúbal,Portugal,39.38N,8.32W
1789-06-01,19.006,1.739,Setúbal,Portugal,39.38N,8.32W
1789-07-01,21.428,2.57,Setúbal,Portugal,39.38N,8.32W
1789-08-01,21.979000000000006,1.527,Setúbal,Portugal,39.38N,8.32W
1789-09-01,19.561,1.794,Setúbal,Portugal,39.38N,8.32W
1789-10-01,14.57,2.965,Setúbal,Portugal,39.38N,8.32W
1789-11-01,10.3,1.815,Setúbal,Portugal,39.38N,8.32W
1789-12-01,8.918999999999997,2.155,Setúbal,Portugal,39.38N,8.32W
1790-01-01,9.118,4.418,Setúbal,Portugal,39.38N,8.32W
1790-02-01,10.687999999999999,4.681,Setúbal,Portugal,39.38N,8.32W
1790-03-01,12.505999999999998,1.5959999999999999,Setúbal,Portugal,39.38N,8.32W
1790-04-01,13.05,2.489,Setúbal,Portugal,39.38N,8.32W
1790-05-01,15.955000000000002,1.73,Setúbal,Portugal,39.38N,8.32W
1790-06-01,20.927,2.405,Setúbal,Portugal,39.38N,8.32W
1790-07-01,22.444000000000006,2.076,Setúbal,Portugal,39.38N,8.32W
1790-08-01,23.113000000000003,1.81,Setúbal,Portugal,39.38N,8.32W
1790-09-01,20.173,2.074,Setúbal,Portugal,39.38N,8.32W
1790-10-01,16.79,2.415,Setúbal,Portugal,39.38N,8.32W
1790-11-01,12.073,1.5959999999999999,Setúbal,Portugal,39.38N,8.32W
1790-12-01,9.678999999999998,8.407,Setúbal,Portugal,39.38N,8.32W
1791-01-01,9.849,6.93,Setúbal,Portugal,39.38N,8.32W
1791-02-01,9.732999999999999,1.8119999999999998,Setúbal,Portugal,39.38N,8.32W
1791-03-01,12.625,3.26,Setúbal,Portugal,39.38N,8.32W
1791-04-01,15.348,2.5839999999999996,Setúbal,Portugal,39.38N,8.32W
1791-05-01,15.895999999999999,2.145,Setúbal,Portugal,39.38N,8.32W
1791-06-01,19.429000000000002,2.164,Setúbal,Portugal,39.38N,8.32W
1791-07-01,22.154,2.25,Setúbal,Portugal,39.38N,8.32W
1791-08-01,23.509,1.358,Setúbal,Portugal,39.38N,8.32W
1791-09-01,21.543000000000006,2.8310000000000004,Setúbal,Portugal,39.38N,8.32W
1791-10-01,16.064,1.4609999999999999,Setúbal,Portugal,39.38N,8.32W
1791-11-01,12.008,2.8539999999999996,Setúbal,Portugal,39.38N,8.32W
1791-12-01,9.061,2.543,Setúbal,Portugal,39.38N,8.32W
1792-01-01,8.978,4.876,Setúbal,Portugal,39.38N,8.32W
1792-02-01,11.566,3.536,Setúbal,Portugal,39.38N,8.32W
1792-03-01,12.579,2.062,Setúbal,Portugal,39.38N,8.32W
1792-04-01,14.718,2.344,Setúbal,Portugal,39.38N,8.32W
1792-05-01,17.244,1.8840000000000001,Setúbal,Portugal,39.38N,8.32W
1792-06-01,20.552,1.734,Setúbal,Portugal,39.38N,8.32W
1792-07-01,22.230999999999998,2.204,Setúbal,Portugal,39.38N,8.32W
1792-08-01,21.961,2.046,Setúbal,Portugal,39.38N,8.32W
1792-09-01,20.18,2.8339999999999996,Setúbal,Portugal,39.38N,8.32W
1792-10-01,16.447,2.101,Setúbal,Portugal,39.38N,8.32W
1792-11-01,11.76,2.589,Setúbal,Portugal,39.38N,8.32W
1792-12-01,9.274,2.7939999999999996,Setúbal,Portugal,39.38N,8.32W
1793-01-01,6.872999999999999,3.39,Setúbal,Portugal,39.38N,8.32W
1793-02-01,11.395,3.855,Setúbal,Portugal,39.38N,8.32W
1793-03-01,11.991,3.3689999999999998,Setúbal,Portugal,39.38N,8.32W
1793-04-01,13.332,2.488,Setúbal,Portugal,39.38N,8.32W
1793-05-01,16.958000000000002,2.128,Setúbal,Portugal,39.38N,8.32W
1793-06-01,20.052,2.9589999999999996,Setúbal,Portugal,39.38N,8.32W
1793-07-01,24.057,4.519,Setúbal,Portugal,39.38N,8.32W
1793-08-01,23.031999999999996,3.9619999999999997,Setúbal,Portugal,39.38N,8.32W
1793-09-01,20.607000000000006,2.251,Setúbal,Portugal,39.38N,8.32W
1793-10-01,16.237000000000002,3.063,Setúbal,Portugal,39.38N,8.32W
1793-11-01,12.882,5.145,Setúbal,Portugal,39.38N,8.32W
1793-12-01,10.425999999999998,1.511,Setúbal,Portugal,39.38N,8.32W
1794-01-01,8.98,3.173,Setúbal,Portugal,39.38N,8.32W
1794-02-01,11.629000000000001,5.43,Setúbal,Portugal,39.38N,8.32W
1794-03-01,13.145,1.7819999999999998,Setúbal,Portugal,39.38N,8.32W
1794-04-01,15.077,1.618,Setúbal,Portugal,39.38N,8.32W
1794-05-01,16.613,1.54,Setúbal,Portugal,39.38N,8.32W
1794-06-01,18.296,2.006,Setúbal,Portugal,39.38N,8.32W
1794-07-01,21.546000000000006,2.7119999999999997,Setúbal,Portugal,39.38N,8.32W
1794-08-01,21.854000000000006,1.361,Setúbal,Portugal,39.38N,8.32W
1794-09-01,19.305999999999997,3.0410000000000004,Setúbal,Portugal,39.38N,8.32W
1794-10-01,16.727,2.1069999999999998,Setúbal,Portugal,39.38N,8.32W
1794-11-01,12.96,2.7060000000000004,Setúbal,Portugal,39.38N,8.32W
1794-12-01,8.742999999999999,2.427,Setúbal,Portugal,39.38N,8.32W
1795-01-01,9.216000000000001,2.438,Setúbal,Portugal,39.38N,8.32W
1795-02-01,11.155999999999999,5.287999999999999,Setúbal,Portugal,39.38N,8.32W
1795-03-01,12.8,1.8869999999999998,Setúbal,Portugal,39.38N,8.32W
1795-04-01,14.286,2.722,Setúbal,Portugal,39.38N,8.32W
1795-05-01,18.002000000000006,3.64,Setúbal,Portugal,39.38N,8.32W
1795-06-01,19.976,2.465,Setúbal,Portugal,39.38N,8.32W
1795-07-01,22.663,3.25,Setúbal,Portugal,39.38N,8.32W
1795-08-01,22.991999999999997,2.295,Setúbal,Portugal,39.38N,8.32W
1795-09-01,20.612,3.4930000000000003,Setúbal,Portugal,39.38N,8.32W
1795-10-01,16.131,2.87,Setúbal,Portugal,39.38N,8.32W
1795-11-01,11.448,2.72,Setúbal,Portugal,39.38N,8.32W
1795-12-01,9.521999999999998,2.557,Setúbal,Portugal,39.38N,8.32W
1796-01-01,9.054,3.0869999999999997,Setúbal,Portugal,39.38N,8.32W
1796-02-01,10.125,1.9680000000000002,Setúbal,Portugal,39.38N,8.32W
1796-03-01,10.84,2.5540000000000003,Setúbal,Portugal,39.38N,8.32W
1796-04-01,14.304,1.99,Setúbal,Portugal,39.38N,8.32W
1796-05-01,16.949,2.005,Setúbal,Portugal,39.38N,8.32W
1796-06-01,20.947,3.1910000000000003,Setúbal,Portugal,39.38N,8.32W
1796-07-01,22.406999999999996,2.49,Setúbal,Portugal,39.38N,8.32W
1796-08-01,23.749,3.505,Setúbal,Portugal,39.38N,8.32W
1796-09-01,21.136000000000006,3.645,Setúbal,Portugal,39.38N,8.32W
1796-10-01,16.477,1.844,Setúbal,Portugal,39.38N,8.32W
1796-11-01,12.412999999999998,2.728,Setúbal,Portugal,39.38N,8.32W
1796-12-01,6.866999999999999,3.594,Setúbal,Portugal,39.38N,8.32W
1797-01-01,10.305,5.962999999999999,Setúbal,Portugal,39.38N,8.32W
1797-02-01,11.001,2.76,Setúbal,Portugal,39.38N,8.32W
1797-03-01,10.902999999999999,2.617,Setúbal,Portugal,39.38N,8.32W
1797-04-01,12.725,2.95,Setúbal,Portugal,39.38N,8.32W
1797-05-01,16.380000000000006,2.374,Setúbal,Portugal,39.38N,8.32W
1797-06-01,19.826,2.69,Setúbal,Portugal,39.38N,8.32W
1797-07-01,22.71,2.306,Setúbal,Portugal,39.38N,8.32W
1797-08-01,22.819000000000006,2.404,Setúbal,Portugal,39.38N,8.32W
1797-09-01,19.997,3.404,Setúbal,Portugal,39.38N,8.32W
1797-10-01,15.527000000000001,2.307,Setúbal,Portugal,39.38N,8.32W
1797-11-01,10.871,2.484,Setúbal,Portugal,39.38N,8.32W
1797-12-01,9.618,2.864,Setúbal,Portugal,39.38N,8.32W
1798-01-01,9.728,2.036,Setúbal,Portugal,39.38N,8.32W
1798-02-01,9.43,2.26,Setúbal,Portugal,39.38N,8.32W
1798-03-01,12.642000000000001,2.0580000000000003,Setúbal,Portugal,39.38N,8.32W
1798-04-01,14.295,1.8840000000000001,Setúbal,Portugal,39.38N,8.32W
1798-05-01,17.034000000000002,3.536,Setúbal,Portugal,39.38N,8.32W
1798-06-01,20.275,2.3409999999999997,Setúbal,Portugal,39.38N,8.32W
1798-07-01,23.171000000000006,2.5980000000000003,Setúbal,Portugal,39.38N,8.32W
1798-08-01,23.756999999999998,4.114,Setúbal,Portugal,39.38N,8.32W
1798-09-01,19.863,2.595,Setúbal,Portugal,39.38N,8.32W
1798-10-01,15.785,2.545,Setúbal,Portugal,39.38N,8.32W
1798-11-01,12.534,2.9589999999999996,Setúbal,Portugal,39.38N,8.32W
1798-12-01,9.243,2.417,Setúbal,Portugal,39.38N,8.32W
1799-01-01,8.731,2.6639999999999997,Setúbal,Portugal,39.38N,8.32W
1799-02-01,11.943,3.636,Setúbal,Portugal,39.38N,8.32W
1799-03-01,11.825,2.835,Setúbal,Portugal,39.38N,8.32W
1799-04-01,12.284,3.647,Setúbal,Portugal,39.38N,8.32W
1799-05-01,16.090999999999998,1.6580000000000001,Setúbal,Portugal,39.38N,8.32W
1799-06-01,19.833,2.947,Setúbal,Portugal,39.38N,8.32W
1799-07-01,22.91,2.845,Setúbal,Portugal,39.38N,8.32W
1799-08-01,22.176,1.8130000000000002,Setúbal,Portugal,39.38N,8.32W
1799-09-01,20.989,2.78,Setúbal,Portugal,39.38N,8.32W
1799-10-01,16.663,2.37,Setúbal,Portugal,39.38N,8.32W
1799-11-01,11.521999999999998,2.529,Setúbal,Portugal,39.38N,8.32W
1799-12-01,8.351999999999999,2.1109999999999998,Setúbal,Portugal,39.38N,8.32W
1800-01-01,10.404000000000002,2.128,Setúbal,Portugal,39.38N,8.32W
1800-02-01,10.588,4.447,Setúbal,Portugal,39.38N,8.32W
1800-03-01,11.627,3.915,Setúbal,Portugal,39.38N,8.32W
1800-04-01,14.425,2.168,Setúbal,Portugal,39.38N,8.32W
1800-05-01,16.843,1.7519999999999998,Setúbal,Portugal,39.38N,8.32W
1800-06-01,20.236,1.712,Setúbal,Portugal,39.38N,8.32W
1800-07-01,24.241,1.3430000000000002,Setúbal,Portugal,39.38N,8.32W
1800-08-01,23.948,2.6060000000000003,Setúbal,Portugal,39.38N,8.32W
1800-09-01,20.316000000000006,2.594,Setúbal,Portugal,39.38N,8.32W
1800-10-01,17.395,1.8219999999999998,Setúbal,Portugal,39.38N,8.32W
1800-11-01,12.867,1.983,Setúbal,Portugal,39.38N,8.32W
1800-12-01,9.553,2.421,Setúbal,Portugal,39.38N,8.32W
1801-01-01,10.48,1.651,Setúbal,Portugal,39.38N,8.32W
1801-02-01,10.785,1.328,Setúbal,Portugal,39.38N,8.32W
1801-03-01,13.895999999999999,1.4709999999999999,Setúbal,Portugal,39.38N,8.32W
1801-04-01,13.717,2.025,Setúbal,Portugal,39.38N,8.32W
1801-05-01,17.116,2.647,Setúbal,Portugal,39.38N,8.32W
1801-06-01,20.367,2.123,Setúbal,Portugal,39.38N,8.32W
1801-07-01,22.144,2.826,Setúbal,Portugal,39.38N,8.32W
1801-08-01,22.409,1.913,Setúbal,Portugal,39.38N,8.32W
1801-09-01,20.147,1.9,Setúbal,Portugal,39.38N,8.32W
1801-10-01,16.152,1.916,Setúbal,Portugal,39.38N,8.32W
1801-11-01,12.044,1.9169999999999998,Setúbal,Portugal,39.38N,8.32W
1801-12-01,10.359000000000002,3.273,Setúbal,Portugal,39.38N,8.32W
1802-01-01,8.648,2.19,Setúbal,Portugal,39.38N,8.32W
1802-02-01,10.316,2.1390000000000002,Setúbal,Portugal,39.38N,8.32W
1802-03-01,12.661,2.289,Setúbal,Portugal,39.38N,8.32W
1802-04-01,14.130999999999998,2.0580000000000003,Setúbal,Portugal,39.38N,8.32W
1802-05-01,16.879,2.295,Setúbal,Portugal,39.38N,8.32W
1802-06-01,22.011,2.126,Setúbal,Portugal,39.38N,8.32W
1802-07-01,22.775,1.946,Setúbal,Portugal,39.38N,8.32W
1802-08-01,24.125999999999998,1.828,Setúbal,Portugal,39.38N,8.32W
1802-09-01,21.254,2.738,Setúbal,Portugal,39.38N,8.32W
1802-10-01,17.044,2.9410000000000003,Setúbal,Portugal,39.38N,8.32W
1802-11-01,12.409999999999998,2.553,Setúbal,Portugal,39.38N,8.32W
1802-12-01,9.081,2.737,Setúbal,Portugal,39.38N,8.32W
1803-01-01,8.394,3.3789999999999996,Setúbal,Portugal,39.38N,8.32W
1803-02-01,7.393,2.818,Setúbal,Portugal,39.38N,8.32W
1803-03-01,11.901,2.419,Setúbal,Portugal,39.38N,8.32W
1803-04-01,14.992,2.281,Setúbal,Portugal,39.38N,8.32W
1803-05-01,17.151,2.0,Setúbal,Portugal,39.38N,8.32W
1803-06-01,21.196,2.004,Setúbal,Portugal,39.38N,8.32W
1803-07-01,23.829,1.9480000000000002,Setúbal,Portugal,39.38N,8.32W
1803-08-01,24.493,2.077,Setúbal,Portugal,39.38N,8.32W
1803-09-01,20.691999999999997,1.7830000000000001,Setúbal,Portugal,39.38N,8.32W
1803-10-01,16.305999999999997,2.4019999999999997,Setúbal,Portugal,39.38N,8.32W
1803-11-01,12.626,2.2569999999999997,Setúbal,Portugal,39.38N,8.32W
1803-12-01,9.433,3.022,Setúbal,Portugal,39.38N,8.32W
1804-01-01,10.693,4.542,Setúbal,Portugal,39.38N,8.32W
1804-02-01,8.847000000000001,2.497,Setúbal,Portugal,39.38N,8.32W
1804-03-01,12.129000000000001,3.199,Setúbal,Portugal,39.38N,8.32W
1804-04-01,15.379000000000001,2.1319999999999997,Setúbal,Portugal,39.38N,8.32W
1804-05-01,18.471,1.546,Setúbal,Portugal,39.38N,8.32W
1804-06-01,22.437,1.569,Setúbal,Portugal,39.38N,8.32W
1804-07-01,23.465999999999998,2.77,Setúbal,Portugal,39.38N,8.32W
1804-08-01,23.099,2.194,Setúbal,Portugal,39.38N,8.32W
1804-09-01,20.794,3.366,Setúbal,Portugal,39.38N,8.32W
1804-10-01,16.058,2.02,Setúbal,Portugal,39.38N,8.32W
1804-11-01,13.454,3.8310000000000004,Setúbal,Portugal,39.38N,8.32W
1804-12-01,8.975999999999997,3.26,Setúbal,Portugal,39.38N,8.32W
1805-01-01,9.49,2.1180000000000003,Setúbal,Portugal,39.38N,8.32W
1805-02-01,10.267000000000001,2.539,Setúbal,Portugal,39.38N,8.32W
1805-03-01,12.353,1.2009999999999998,Setúbal,Portugal,39.38N,8.32W
1805-04-01,13.258,2.8280000000000003,Setúbal,Portugal,39.38N,8.32W
1805-05-01,16.845000000000002,1.381,Setúbal,Portugal,39.38N,8.32W
1805-06-01,20.35,2.7260000000000004,Setúbal,Portugal,39.38N,8.32W
1805-07-01,22.16,2.316,Setúbal,Portugal,39.38N,8.32W
1805-08-01,24.15,2.211,Setúbal,Portugal,39.38N,8.32W
1805-09-01,21.233,2.7089999999999996,Setúbal,Portugal,39.38N,8.32W
1805-10-01,15.423,2.2319999999999998,Setúbal,Portugal,39.38N,8.32W
1805-11-01,11.461,3.01,Setúbal,Portugal,39.38N,8.32W
1805-12-01,8.285,1.8530000000000002,Setúbal,Portugal,39.38N,8.32W
1806-01-01,8.935,1.65,Setúbal,Portugal,39.38N,8.32W
1806-02-01,10.387,3.052,Setúbal,Portugal,39.38N,8.32W
1806-03-01,12.298,1.903,Setúbal,Portugal,39.38N,8.32W
1806-04-01,12.459000000000001,2.5989999999999998,Setúbal,Portugal,39.38N,8.32W
1806-05-01,16.755000000000006,1.9269999999999998,Setúbal,Portugal,39.38N,8.32W
1806-06-01,20.684,1.689,Setúbal,Portugal,39.38N,8.32W
1806-07-01,23.694000000000006,2.125,Setúbal,Portugal,39.38N,8.32W
1806-08-01,24.065,2.011,Setúbal,Portugal,39.38N,8.32W
1806-09-01,20.464,2.316,Setúbal,Portugal,39.38N,8.32W
1806-10-01,16.133,1.2590000000000001,Setúbal,Portugal,39.38N,8.32W
1806-11-01,12.714,2.049,Setúbal,Portugal,39.38N,8.32W
1806-12-01,10.197000000000001,2.246,Setúbal,Portugal,39.38N,8.32W
1807-01-01,7.934,2.484,Setúbal,Portugal,39.38N,8.32W
1807-02-01,10.372,4.218999999999999,Setúbal,Portugal,39.38N,8.32W
1807-03-01,10.314,3.062,Setúbal,Portugal,39.38N,8.32W
1807-04-01,13.4,2.134,Setúbal,Portugal,39.38N,8.32W
1807-05-01,16.397000000000002,2.062,Setúbal,Portugal,39.38N,8.32W
1807-06-01,20.596,1.7,Setúbal,Portugal,39.38N,8.32W
1807-07-01,22.823,3.279,Setúbal,Portugal,39.38N,8.32W
1807-08-01,22.656,2.502,Setúbal,Portugal,39.38N,8.32W
1807-09-01,20.822000000000006,1.7109999999999999,Setúbal,Portugal,39.38N,8.32W
1807-10-01,17.44,1.5759999999999998,Setúbal,Portugal,39.38N,8.32W
1807-11-01,10.595999999999998,2.048,Setúbal,Portugal,39.38N,8.32W
1807-12-01,8.498,1.645,Setúbal,Portugal,39.38N,8.32W
1808-01-01,7.819,2.011,Setúbal,Portugal,39.38N,8.32W
1808-02-01,7.917000000000001,2.049,Setúbal,Portugal,39.38N,8.32W
1808-03-01,11.300999999999998,4.332,Setúbal,Portugal,39.38N,8.32W
1808-04-01,13.156,1.558,Setúbal,Portugal,39.38N,8.32W
1808-05-01,17.771,3.5389999999999997,Setúbal,Portugal,39.38N,8.32W
1808-06-01,20.428,1.6769999999999998,Setúbal,Portugal,39.38N,8.32W
1808-07-01,24.599,1.547,Setúbal,Portugal,39.38N,8.32W
1808-08-01,22.314,1.806,Setúbal,Portugal,39.38N,8.32W
1808-09-01,18.998,3.2460000000000004,Setúbal,Portugal,39.38N,8.32W
1808-10-01,13.368,1.683,Setúbal,Portugal,39.38N,8.32W
1808-11-01,10.953,1.771,Setúbal,Portugal,39.38N,8.32W
1808-12-01,7.088999999999999,2.068,Setúbal,Portugal,39.38N,8.32W
1809-01-01,9.618,4.024,Setúbal,Portugal,39.38N,8.32W
1809-02-01,11.658,3.2939999999999996,Setúbal,Portugal,39.38N,8.32W
1809-03-01,11.13,2.4659999999999997,Setúbal,Portugal,39.38N,8.32W
1809-04-01,11.47,4.216,Setúbal,Portugal,39.38N,8.32W
1809-05-01,16.037000000000006,2.549,Setúbal,Portugal,39.38N,8.32W
1809-06-01,19.138,1.615,Setúbal,Portugal,39.38N,8.32W
1809-07-01,20.391,1.56,Setúbal,Portugal,39.38N,8.32W
1809-08-01,21.511000000000006,1.68,Setúbal,Portugal,39.38N,8.32W
1809-09-01,18.749,2.322,Setúbal,Portugal,39.38N,8.32W
1809-10-01,16.441,5.321000000000001,Setúbal,Portugal,39.38N,8.32W
1809-11-01,10.749,2.679,Setúbal,Portugal,39.38N,8.32W
1809-12-01,8.085999999999999,3.943,Setúbal,Portugal,39.38N,8.32W
1810-01-01,6.099,4.705,Setúbal,Portugal,39.38N,8.32W
1810-02-01,9.011000000000001,3.7760000000000002,Setúbal,Portugal,39.38N,8.32W
1810-03-01,13.51,2.34,Setúbal,Portugal,39.38N,8.32W
1810-04-01,13.434000000000001,3.108,Setúbal,Portugal,39.38N,8.32W
1810-05-01,15.414,2.657,Setúbal,Portugal,39.38N,8.32W
1810-06-01,19.289,2.908,Setúbal,Portugal,39.38N,8.32W
1810-07-01,20.115,2.67,Setúbal,Portugal,39.38N,8.32W
1810-08-01,21.319000000000006,2.2680000000000002,Setúbal,Portugal,39.38N,8.32W
1810-09-01,18.645000000000003,1.859,Setúbal,Portugal,39.38N,8.32W
1810-10-01,14.743,3.668,Setúbal,Portugal,39.38N,8.32W
1810-11-01,10.079,2.4859999999999998,Setúbal,Portugal,39.38N,8.32W
1810-12-01,8.805,2.792,Setúbal,Portugal,39.38N,8.32W
1811-01-01,8.308,2.95,Setúbal,Portugal,39.38N,8.32W
1811-02-01,10.039,3.8289999999999997,Setúbal,Portugal,39.38N,8.32W
1811-03-01,12.388,2.267,Setúbal,Portugal,39.38N,8.32W
1811-04-01,13.287,1.859,Setúbal,Portugal,39.38N,8.32W
1811-05-01,15.481000000000002,2.9330000000000003,Setúbal,Portugal,39.38N,8.32W
1811-06-01,18.593,3.806,Setúbal,Portugal,39.38N,8.32W
1811-07-01,19.665000000000006,3.18,Setúbal,Portugal,39.38N,8.32W
1811-08-01,21.061999999999998,4.333,Setúbal,Portugal,39.38N,8.32W
1811-09-01,19.816000000000006,2.498,Setúbal,Portugal,39.38N,8.32W
1811-10-01,15.079,3.8289999999999997,Setúbal,Portugal,39.38N,8.32W
1811-11-01,11.433,4.14,Setúbal,Portugal,39.38N,8.32W
1811-12-01,8.587,2.7769999999999997,Setúbal,Portugal,39.38N,8.32W
1812-01-01,6.572,2.532,Setúbal,Portugal,39.38N,8.32W
1812-02-01,8.955,1.871,Setúbal,Portugal,39.38N,8.32W
1812-03-01,9.429,2.897,Setúbal,Portugal,39.38N,8.32W
1812-04-01,12.872,2.9210000000000003,Setúbal,Portugal,39.38N,8.32W
1812-05-01,15.222999999999999,2.793,Setúbal,Portugal,39.38N,8.32W
1812-06-01,19.681,1.6909999999999998,Setúbal,Portugal,39.38N,8.32W
1812-07-01,22.004,1.9669999999999999,Setúbal,Portugal,39.38N,8.32W
1812-08-01,22.755000000000006,4.735,Setúbal,Portugal,39.38N,8.32W
1812-09-01,19.916,1.774,Setúbal,Portugal,39.38N,8.32W
1812-10-01,15.499,3.68,Setúbal,Portugal,39.38N,8.32W
1812-11-01,12.399000000000001,3.636,Setúbal,Portugal,39.38N,8.32W
1812-12-01,8.933,3.326,Setúbal,Portugal,39.38N,8.32W
1813-01-01,7.132999999999999,4.282,Setúbal,Portugal,39.38N,8.32W
1813-02-01,10.495999999999999,2.148,Setúbal,Portugal,39.38N,8.32W
1813-03-01,10.857999999999999,7.827999999999999,Setúbal,Portugal,39.38N,8.32W
1813-04-01,13.445,1.5719999999999998,Setúbal,Portugal,39.38N,8.32W
1813-05-01,16.217000000000002,6.186,Setúbal,Portugal,39.38N,8.32W
1813-06-01,18.909000000000002,3.034,Setúbal,Portugal,39.38N,8.32W
1813-07-01,20.754,2.295,Setúbal,Portugal,39.38N,8.32W
1813-08-01,21.713,1.3019999999999998,Setúbal,Portugal,39.38N,8.32W
1813-09-01,19.417,2.286,Setúbal,Portugal,39.38N,8.32W
1813-10-01,15.854000000000001,1.39,Setúbal,Portugal,39.38N,8.32W
1813-11-01,12.446,2.4090000000000003,Setúbal,Portugal,39.38N,8.32W
1813-12-01,9.338,2.872,Setúbal,Portugal,39.38N,8.32W
1814-01-01,6.746,3.0869999999999997,Setúbal,Portugal,39.38N,8.32W
1814-02-01,9.158,1.798,Setúbal,Portugal,39.38N,8.32W
1814-03-01,10.187999999999999,2.448,Setúbal,Portugal,39.38N,8.32W
1814-04-01,12.993,1.8459999999999999,Setúbal,Portugal,39.38N,8.32W
1814-05-01,14.637,1.996,Setúbal,Portugal,39.38N,8.32W
1814-06-01,20.147000000000002,1.992,Setúbal,Portugal,39.38N,8.32W
1814-07-01,20.630000000000006,2.637,Setúbal,Portugal,39.38N,8.32W
1814-08-01,21.596999999999998,1.875,Setúbal,Portugal,39.38N,8.32W
1814-09-01,19.066000000000006,1.969,Setúbal,Portugal,39.38N,8.32W
1814-10-01,14.32,3.5639999999999996,Setúbal,Portugal,39.38N,8.32W
1814-11-01,12.743,5.157,Setúbal,Portugal,39.38N,8.32W
1814-12-01,11.13,5.898,Setúbal,Portugal,39.38N,8.32W
1815-01-01,7.683,2.239,Setúbal,Portugal,39.38N,8.32W
1815-02-01,10.424000000000001,4.806,Setúbal,Portugal,39.38N,8.32W
1815-03-01,11.939,3.488,Setúbal,Portugal,39.38N,8.32W
1815-04-01,13.099,2.255,Setúbal,Portugal,39.38N,8.32W
1815-05-01,16.569000000000006,2.6010000000000004,Setúbal,Portugal,39.38N,8.32W
1815-06-01,18.188,2.605,Setúbal,Portugal,39.38N,8.32W
1815-07-01,22.820999999999998,2.715,Setúbal,Portugal,39.38N,8.32W
1815-08-01,22.203000000000007,2.275,Setúbal,Portugal,39.38N,8.32W
1815-09-01,20.618,2.019,Setúbal,Portugal,39.38N,8.32W
1815-10-01,15.421,3.2439999999999998,Setúbal,Portugal,39.38N,8.32W
1815-11-01,10.627,2.255,Setúbal,Portugal,39.38N,8.32W
1815-12-01,8.283,2.35,Setúbal,Portugal,39.38N,8.32W
1816-01-01,8.717,3.082,Setúbal,Portugal,39.38N,8.32W
1816-02-01,7.393,2.274,Setúbal,Portugal,39.38N,8.32W
1816-03-01,10.64,2.394,Setúbal,Portugal,39.38N,8.32W
1816-04-01,13.024000000000001,3.8110000000000004,Setúbal,Portugal,39.38N,8.32W
1816-05-01,16.62,2.463,Setúbal,Portugal,39.38N,8.32W
1816-06-01,18.299,1.9909999999999999,Setúbal,Portugal,39.38N,8.32W
1816-07-01,19.866,2.039,Setúbal,Portugal,39.38N,8.32W
1816-08-01,21.138,1.611,Setúbal,Portugal,39.38N,8.32W
1816-09-01,19.132,1.7,Setúbal,Portugal,39.38N,8.32W
1816-10-01,16.105999999999998,6.716,Setúbal,Portugal,39.38N,8.32W
1816-11-01,11.765,7.291,Setúbal,Portugal,39.38N,8.32W
